# Image list with two lines of data per image:
# IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
# POINTS2D[] as (X, Y, POINT3D_ID)
53 0.999313533306 0.000583748624 0.036951322109 0.002578498097 0.042850408703 -0.033641971648 1.271223425865 1 00052.png

54 0.999290049076 0.000673491915 0.037576101720 0.002650802955 0.043416667730 -0.034908369184 1.288727402687 1 00053.png

55 0.999266922474 0.000766208454 0.038180030882 0.002710340079 0.044235378504 -0.035450253636 1.305997848511 1 00054.png

56 0.999240517616 0.000715230999 0.038859933615 0.002784298500 0.044495113194 -0.036213133484 1.323532223701 1 00055.png

57 0.999219059944 0.000813844672 0.039400577545 0.002867134521 0.045253600925 -0.036396604031 1.341239452362 1 00056.png

58 0.999198198318 0.000936210912 0.039922513068 0.002877991647 0.046157814562 -0.036679394543 1.358533978462 1 00057.png

59 0.999175906181 0.000960006495 0.040478147566 0.002848657314 0.047476351261 -0.036788530648 1.376357197762 1 00058.png

60 0.999149262905 0.000915651617 0.041136346757 0.002785823075 0.048836864531 -0.037169761956 1.394187092781 1 00059.png

61 0.999123215675 0.000927630696 0.041764725000 0.002755064517 0.050484634936 -0.037355974317 1.411968588829 1 00060.png

62 0.999093532562 0.000968815875 0.042463816702 0.002818570705 0.051917575300 -0.037716805935 1.430482506752 1 00061.png

63 0.999067246914 0.001078122412 0.043061997741 0.003022739664 0.053615033627 -0.037929382175 1.449113130569 1 00062.png

64 0.999050021172 0.001203084947 0.043445874006 0.003172726138 0.055743962526 -0.038497991860 1.467922329903 1 00063.png

65 0.999039709568 0.001206714544 0.043678775430 0.003237531055 0.058905936778 -0.039446078241 1.486969351768 1 00064.png

66 0.999023914337 0.001171450480 0.044032502919 0.003317331197 0.061420358717 -0.040011666715 1.505880713463 1 00065.png

67 0.999011218548 0.001132641686 0.044317621738 0.003361690789 0.064519584179 -0.041155919433 1.524940848351 1 00066.png

68 0.998993396759 0.001209839713 0.044714454561 0.003355729161 0.067873045802 -0.042329691350 1.543634533882 1 00067.png

69 0.998971045017 0.001208289992 0.045211739838 0.003349113977 0.070574320853 -0.043593607843 1.561796426773 1 00068.png

70 0.998949229717 0.001148983371 0.045692656189 0.003358889837 0.073366701603 -0.044975612313 1.579718232155 1 00069.png

71 0.998931527138 0.001149856485 0.046076618135 0.003384899581 0.075780913234 -0.046310383826 1.597133994102 1 00070.png

72 0.998919665813 0.001275111688 0.046326678246 0.003409028286 0.077956900001 -0.047497849911 1.614294052124 1 00071.png

73 0.998912036419 0.001389150391 0.046487644315 0.003416306572 0.080546550453 -0.048715990037 1.631120681763 1 00072.png

74 0.998902261257 0.001431452925 0.046696148813 0.003418373177 0.082982219756 -0.049935527146 1.647827863693 1 00073.png

75 0.998885989189 0.001532549853 0.047038909048 0.003417597851 0.084854491055 -0.050894279033 1.664647459984 1 00074.png

76 0.998874843121 0.001612432883 0.047269985080 0.003461855464 0.087275736034 -0.051461264491 1.681042790413 1 00075.png

77 0.998868763447 0.001626135083 0.047393061221 0.003538771765 0.089812949300 -0.052174661309 1.697409152985 1 00076.png

78 0.998864352703 0.001718198531 0.047477878630 0.003588241991 0.092033743858 -0.052557002753 1.713752746582 1 00077.png

79 0.998864412308 0.001749817515 0.047470301390 0.003650720930 0.094048812985 -0.052656650543 1.730296492577 1 00078.png

80 0.998859703541 0.001773706521 0.047568053007 0.003655564040 0.096022821963 -0.052632585168 1.747059941292 1 00079.png

81 0.998855531216 0.001878258423 0.047656577080 0.003600610653 0.098280802369 -0.052412740886 1.763715028763 1 00080.png

82 0.998848617077 0.001964318566 0.047804262489 0.003516423283 0.100173123181 -0.052232619375 1.780772447586 1 00081.png

83 0.998842775822 0.001999372151 0.047921657562 0.003556041513 0.102598659694 -0.052152186632 1.798079252243 1 00082.png

84 0.998835921288 0.002096819691 0.048061121255 0.003529705107 0.104059360921 -0.051524281502 1.815695524216 1 00083.png

85 0.998835742474 0.002150065033 0.048065546900 0.003494889475 0.106507375836 -0.051392193884 1.833614230156 1 00084.png

86 0.998828291893 0.002115524607 0.048220150173 0.003526765155 0.108717598021 -0.051211871207 1.851935386658 1 00085.png

87 0.998813331127 0.002127116313 0.048527877778 0.003525919747 0.110221713781 -0.050632581115 1.869842052460 1 00086.png

88 0.998799324036 0.002123210346 0.048814628273 0.003551435191 0.112326815724 -0.050689876080 1.887795925140 1 00087.png

89 0.998783767223 0.002150871092 0.049123477191 0.003626459511 0.113856837153 -0.051279239357 1.905028462410 1 00088.png

90 0.998786509037 0.002204374876 0.049063693732 0.003656415269 0.115615889430 -0.051443271339 1.922027468681 1 00089.png

91 0.998793005943 0.002109695459 0.048934988678 0.003681153990 0.117774531245 -0.052188698202 1.938535690308 1 00090.png

92 0.998787879944 0.002208031714 0.049037802964 0.003619387746 0.119812414050 -0.052849758416 1.955208301544 1 00091.png

93 0.998777210712 0.002424987499 0.049248382449 0.003576576710 0.121636368334 -0.053792513907 1.971269726753 1 00092.png

94 0.998764574528 0.002525271615 0.049498017877 0.003581115045 0.123670272529 -0.054852243513 1.986979007721 1 00093.png

95 0.998753845692 0.002504190896 0.049711566418 0.003649785183 0.125754967332 -0.055955871940 2.002688884735 1 00094.png

96 0.998741865158 0.002493208507 0.049942374229 0.003760766005 0.127561122179 -0.057162590325 2.017855644226 1 00095.png

97 0.998731791973 0.002593284240 0.050136055797 0.003796277801 0.129751175642 -0.058383211493 2.032882213593 1 00096.png

98 0.998723804951 0.002793181920 0.050282023847 0.003835140262 0.131801277399 -0.059502713382 2.047482013702 1 00097.png

99 0.998720228672 0.002945518354 0.050336603075 0.003942824900 0.133889809251 -0.060350432992 2.062172889709 1 00098.png

100 0.998723089695 0.002982255071 0.050278734416 0.003923231736 0.136590361595 -0.061203211546 2.076977968216 1 00099.png

101 0.998717308044 0.003018339165 0.050390787423 0.003922290169 0.138380289078 -0.061836458743 2.091821908951 1 00100.png

102 0.998713254929 0.003080500988 0.050464708358 0.003944298718 0.140967518091 -0.062294315547 2.107048988342 1 00101.png

103 0.998701930046 0.003069343511 0.050693240017 0.003912500106 0.143021285534 -0.062733806670 2.122517585754 1 00102.png

104 0.998689949512 0.003095684340 0.050926290452 0.003905331949 0.145435377955 -0.062788084149 2.137826919556 1 00103.png

105 0.998680233955 0.003198971041 0.051110558212 0.003911559004 0.148330986500 -0.062705077231 2.152892589569 1 00104.png

106 0.998670041561 0.003203758970 0.051306951791 0.003931164742 0.150767743587 -0.062728464603 2.168424129486 1 00105.png

107 0.998661994934 0.003136629239 0.051465708762 0.003969043959 0.153098702431 -0.062999509275 2.184548616409 1 00106.png

108 0.998658895493 0.003176572267 0.051520090550 0.004003723618 0.155536696315 -0.062668979168 2.200735569000 1 00107.png

109 0.998663008213 0.003155665938 0.051444191486 0.003958683461 0.158836007118 -0.062492661178 2.217067956924 1 00108.png

110 0.998660564423 0.003099164926 0.051497805864 0.003941156436 0.161210939288 -0.062746003270 2.233108520508 1 00109.png

111 0.998660385609 0.003109546844 0.051500320435 0.003932427149 0.164546757936 -0.062742039561 2.249486446381 1 00110.png

112 0.998653531075 0.003209677292 0.051635328680 0.003834140254 0.167918860912 -0.062477588654 2.265395164490 1 00111.png

113 0.998639881611 0.003068679478 0.051916629076 0.003703658236 0.171023517847 -0.063663512468 2.280912160873 1 00112.png

114 0.998623311520 0.003032036358 0.052233550698 0.003721390618 0.173731893301 -0.064553476870 2.296202421188 1 00113.png

115 0.998614311218 0.003050486092 0.052401944995 0.003774235025 0.176603823900 -0.065580494702 2.311298847198 1 00114.png

116 0.998612403870 0.003147076815 0.052432768047 0.003774007084 0.179692700505 -0.066520057619 2.325885772705 1 00115.png

117 0.998606145382 0.003256215481 0.052546858788 0.003730741562 0.181836336851 -0.067273803055 2.340323686600 1 00116.png

118 0.998617231846 0.003296619048 0.052329655737 0.003794920398 0.185681104660 -0.068238183856 2.354727506638 1 00117.png

119 0.998613893986 0.003282382619 0.052395842969 0.003772243392 0.188412219286 -0.069508485496 2.369093418121 1 00118.png

120 0.998602092266 0.003386819037 0.052613243461 0.003763561370 0.190941870213 -0.070214785635 2.383165597916 1 00119.png

121 0.998592495918 0.003481382970 0.052795283496 0.003695473075 0.193380415440 -0.070582486689 2.397240161896 1 00120.png

122 0.998587012291 0.003524173750 0.052889645100 0.003779811785 0.195270448923 -0.071362286806 2.411505937576 1 00121.png

123 0.998599588871 0.003577981377 0.052645061165 0.003808770562 0.198164492846 -0.071930028498 2.425219058990 1 00122.png

124 0.998602449894 0.003589612665 0.052593637258 0.003753098659 0.199951827526 -0.072555020452 2.439614295959 1 00123.png

125 0.998606145382 0.003639870323 0.052523385733 0.003714800347 0.202412009239 -0.073031567037 2.453508377075 1 00124.png

126 0.998608469963 0.003607076826 0.052484169602 0.003690670943 0.205505579710 -0.073685958982 2.467790842056 1 00125.png

127 0.998596608639 0.003659149399 0.052708663046 0.003635297995 0.207355350256 -0.073808647692 2.482131242752 1 00126.png

128 0.998591184616 0.003603994846 0.052816223353 0.003632459790 0.209836453199 -0.074427001178 2.497111797333 1 00127.png

129 0.998587489128 0.003653523279 0.052884746343 0.003598206909 0.211936771870 -0.074686907232 2.511717319489 1 00128.png

130 0.998578369617 0.003746279050 0.053053267300 0.003543158527 0.213182061911 -0.074446834624 2.526725053787 1 00129.png

131 0.998573839664 0.003664559219 0.053146779537 0.003501395695 0.215469047427 -0.074777200818 2.542197465897 1 00130.png

132 0.998562932014 0.003703314811 0.053353887051 0.003420788096 0.216943606734 -0.074730560184 2.557716846466 1 00131.png

133 0.998559713364 0.003738865955 0.053413763642 0.003382309340 0.218699589372 -0.075037032366 2.573003768921 1 00132.png

134 0.998555839062 0.003674736945 0.053491588682 0.003377047600 0.220185264945 -0.076003715396 2.588787317276 1 00133.png

135 0.998553454876 0.003605352482 0.053542930633 0.003342097858 0.221468135715 -0.077187173069 2.604686498642 1 00134.png

136 0.998556315899 0.003663880052 0.053484570235 0.003350312123 0.223256215453 -0.077657893300 2.620291471481 1 00135.png

137 0.998554050922 0.003573369933 0.053536906838 0.003303176025 0.224367246032 -0.079210609198 2.635873794556 1 00136.png

138 0.998553216457 0.003557346994 0.053551323712 0.003334705951 0.225930139422 -0.080735608935 2.651051759720 1 00137.png

139 0.998551964760 0.003653740045 0.053570471704 0.003295745468 0.227955654263 -0.082200333476 2.666132926941 1 00138.png

140 0.998542129993 0.003812793642 0.053742147982 0.003283897415 0.228693425655 -0.083782814443 2.680588006973 1 00139.png

141 0.998539090157 0.004029308911 0.053781870753 0.003306997009 0.230483233929 -0.085101515055 2.694742918015 1 00140.png

142 0.998529374599 0.004059927538 0.053966742009 0.003208674490 0.231311991811 -0.086349323392 2.708259105682 1 00141.png

143 0.998522937298 0.003768885275 0.054104860872 0.003212016309 0.232193797827 -0.088534846902 2.721703529358 1 00142.png

144 0.998516976833 0.003716240404 0.054218802601 0.003214737400 0.233386456966 -0.090287424624 2.735357046127 1 00143.png

145 0.998510479927 0.003784189932 0.054335840046 0.003190261079 0.234679281712 -0.092413298786 2.748948335648 1 00144.png

146 0.998498558998 0.004015273880 0.054535545409 0.003213273827 0.235707983375 -0.093635164201 2.761986970901 1 00145.png

147 0.998489320278 0.004041707143 0.054706048220 0.003170126583 0.236697793007 -0.094765812159 2.775080204010 1 00146.png

148 0.998477518559 0.003994967323 0.054923385382 0.003171758028 0.237498179078 -0.095440804958 2.788861989975 1 00147.png

149 0.998462200165 0.003861316247 0.055212505162 0.003144407179 0.237841948867 -0.096845217049 2.802805185318 1 00148.png

150 0.998453617096 0.004033111501 0.055353820324 0.003168787342 0.238652557135 -0.097121104598 2.816771268845 1 00149.png

151 0.998450338840 0.004099082202 0.055408827960 0.003170443233 0.239856600761 -0.097339466214 2.830511808395 1 00150.png

152 0.998436331749 0.003942808602 0.055668018758 0.003223650856 0.240596100688 -0.098156437278 2.844836711884 1 00151.png

153 0.998420178890 0.003910229076 0.055957239121 0.003260810860 0.241576179862 -0.098657175899 2.859450101852 1 00152.png

154 0.998403370380 0.003957627807 0.056248027831 0.003342714626 0.242683917284 -0.099062070251 2.874343156815 1 00153.png

155 0.998387634754 0.003924226854 0.056529641151 0.003331711749 0.243521213531 -0.099651038647 2.889224290848 1 00154.png

156 0.998375654221 0.003856531810 0.056739132851 0.003452820936 0.244747906923 -0.100509420037 2.904383659363 1 00155.png

157 0.998363494873 0.003858343000 0.056951817125 0.003451186465 0.245785862207 -0.101576387882 2.919894695282 1 00156.png

158 0.998349130154 0.003964484204 0.057195447385 0.003452817444 0.246828675270 -0.101788938046 2.935863971710 1 00157.png

159 0.998336434364 0.003993611317 0.057414293289 0.003465859452 0.247780382633 -0.102626927197 2.951258182526 1 00158.png

160 0.998327374458 0.003972756676 0.057571172714 0.003486233298 0.249114125967 -0.103364214301 2.966819286346 1 00159.png

161 0.998316943645 0.003951589577 0.057753477246 0.003483131295 0.251025259495 -0.103794179857 2.982426643372 1 00160.png

162 0.998308718204 0.003902727272 0.057899333537 0.003481875407 0.252979099751 -0.104720540345 2.997811317444 1 00161.png

163 0.998291909695 0.003993289545 0.058183737099 0.003461255226 0.254705488682 -0.105555757880 3.012982606888 1 00162.png

164 0.998271048069 0.004100583494 0.058536056429 0.003411313053 0.256409615278 -0.106394030154 3.027776956558 1 00163.png

165 0.998248517513 0.004126998130 0.058917179704 0.003412276972 0.257572144270 -0.106790512800 3.041836977005 1 00164.png

166 0.998229682446 0.003975001629 0.059246063232 0.003401869209 0.258904129267 -0.107618011534 3.055812835693 1 00165.png

167 0.998216807842 0.003901292104 0.059471040964 0.003355115885 0.260358184576 -0.108214616776 3.069451808929 1 00166.png

168 0.998196899891 0.003915348090 0.059808619320 0.003241885453 0.261335790157 -0.108615309000 3.082928419113 1 00167.png

169 0.998172938824 0.004039697349 0.060201007873 0.003207915695 0.261877179146 -0.108714193106 3.096022129059 1 00168.png

170 0.998154997826 0.004111056682 0.060491479933 0.003241160884 0.262162744999 -0.109319142997 3.108915567398 1 00169.png

171 0.998146951199 0.004273443017 0.060609247535 0.003289451357 0.263309359550 -0.109406292439 3.121585845947 1 00170.png

172 0.998134493828 0.004340243526 0.060808070004 0.003340589581 0.264244139194 -0.109264701605 3.134406328201 1 00171.png

173 0.998119354248 0.004222368356 0.061067946255 0.003267175984 0.264781177044 -0.109394863248 3.147345781326 1 00172.png

174 0.998102724552 0.004145854153 0.061346620321 0.003229399910 0.265430212021 -0.109560139477 3.160069942474 1 00173.png

175 0.998079359531 0.004240039736 0.061719954014 0.003199831583 0.266125917435 -0.109475247562 3.173296928406 1 00174.png

176 0.998055100441 0.004231141414 0.062112051994 0.003202565014 0.266644239426 -0.109655082226 3.186258792877 1 00175.png

177 0.998030543327 0.004234400578 0.062503844500 0.003221286228 0.266947746277 -0.109592273831 3.199542999268 1 00176.png

178 0.998006641865 0.004284792580 0.062879860401 0.003242926905 0.267285704613 -0.109757579863 3.212842464447 1 00177.png

179 0.997978091240 0.004390987102 0.063323870301 0.003233071649 0.267628133297 -0.110136404634 3.226242303848 1 00178.png

180 0.997943997383 0.004567568190 0.063848212361 0.003208909649 0.267294913530 -0.110696494579 3.240035295486 1 00179.png

181 0.997914731503 0.004785851110 0.064284190536 0.003279542085 0.267590582371 -0.111025378108 3.253171205521 1 00180.png

182 0.997883021832 0.004763421137 0.064770027995 0.003411195939 0.267650067806 -0.111306764185 3.266427516937 1 00181.png

183 0.997851550579 0.004449716769 0.065268985927 0.003539729398 0.267226696014 -0.112548150122 3.279344081879 1 00182.png

184 0.997823715210 0.004251248669 0.065702840686 0.003602054669 0.267570257187 -0.113798581064 3.292270660400 1 00183.png

185 0.997788548470 0.004350014962 0.066227726638 0.003609160893 0.267636328936 -0.115249723196 3.304782629013 1 00184.png

186 0.997757196426 0.004561914597 0.066684104502 0.003604311263 0.267536282539 -0.116556927562 3.316782712936 1 00185.png

187 0.997730672359 0.004705542699 0.067068085074 0.003641220275 0.268458575010 -0.117280438542 3.328180074692 1 00186.png

188 0.997693955898 0.004628603812 0.067614056170 0.003706843825 0.269843488932 -0.118066050112 3.339415073395 1 00187.png

189 0.997641980648 0.004562458489 0.068378373981 0.003749288386 0.271220386028 -0.119238696992 3.350759744644 1 00188.png

190 0.997576057911 0.004665968940 0.069324523211 0.003785615321 0.272383749485 -0.120440505445 3.362169504166 1 00189.png

191 0.997498631477 0.004835235886 0.070412315428 0.003888175357 0.273597419262 -0.120825946331 3.373548746109 1 00190.png

192 0.997420012951 0.004841861315 0.071513168514 0.003959751222 0.274769365788 -0.120984070003 3.384989023209 1 00191.png

193 0.997335433960 0.004691989161 0.072690702975 0.004017352592 0.275395601988 -0.121670626104 3.396689176559 1 00192.png

194 0.997260987759 0.004742911085 0.073698885739 0.004059989005 0.276733249426 -0.122286550701 3.408331632614 1 00193.png

195 0.997189402580 0.004946961533 0.074642948806 0.004144735634 0.278776824474 -0.122317984700 3.419527292252 1 00194.png

196 0.997106909752 0.005050555803 0.075727619231 0.004207190592 0.280640780926 -0.122200980783 3.430608987808 1 00195.png

197 0.997020363808 0.004986470100 0.076856240630 0.004313849378 0.282981425524 -0.122528135777 3.441950321198 1 00196.png

198 0.996926009655 0.004900741857 0.078071668744 0.004386436194 0.285332411528 -0.122838847339 3.453404903412 1 00197.png

199 0.996820449829 0.004924737383 0.079401694238 0.004473431967 0.287766307592 -0.122756794095 3.465036869049 1 00198.png

200 0.996711432934 0.004854779225 0.080760046840 0.004536733963 0.290428102016 -0.123069778085 3.476791620255 1 00199.png

201 0.996599018574 0.004923422821 0.082126699388 0.004624683876 0.293551862240 -0.123164966702 3.488529920578 1 00200.png

202 0.996479749680 0.004989858717 0.083550535142 0.004736854695 0.296807348728 -0.123475745320 3.500553131104 1 00201.png

203 0.996361672878 0.004986563232 0.084942415357 0.004833739717 0.300482451916 -0.123952805996 3.512762308121 1 00202.png

204 0.996232271194 0.004939157981 0.086447805166 0.004870093893 0.303961753845 -0.124613910913 3.525358438492 1 00203.png

205 0.996098041534 0.004890347831 0.087980225682 0.004929563962 0.307836622000 -0.125423640013 3.538076877594 1 00204.png

206 0.995959818363 0.004852898885 0.089529067278 0.004995682742 0.312139004469 -0.126255288720 3.550697803497 1 00205.png

207 0.995814800262 0.004805875011 0.091125942767 0.005076039582 0.316754966974 -0.127204090357 3.563746213913 1 00206.png

208 0.995661020279 0.004844011739 0.092786788940 0.005125932861 0.321112692356 -0.127806082368 3.576561927795 1 00207.png

209 0.995505452156 0.004859313369 0.094436682761 0.005194778554 0.325810313225 -0.128842264414 3.588932752609 1 00208.png

210 0.995345234871 0.004928246606 0.096099957824 0.005322792567 0.330487817526 -0.129700690508 3.601076126099 1 00209.png

211 0.995190083981 0.005025390536 0.097679376602 0.005495784804 0.335892826319 -0.129941776395 3.612676143646 1 00210.png

212 0.995015919209 0.004877743311 0.099439315498 0.005599727388 0.340693444014 -0.131176248193 3.624247550964 1 00211.png

213 0.994843721390 0.004850555211 0.101139970124 0.005755603313 0.345475703478 -0.131988868117 3.635161161423 1 00212.png

214 0.994676649570 0.004788211081 0.102763749659 0.005928805098 0.350803047419 -0.132850512862 3.645905256271 1 00213.png

215 0.994501054287 0.004703735933 0.104447960854 0.006014852319 0.356018394232 -0.133646026254 3.656584978104 1 00214.png

216 0.994312763214 0.004734901711 0.106223419309 0.006021860056 0.361284136772 -0.134218961000 3.667137384415 1 00215.png

217 0.994114577770 0.004742268939 0.108058169484 0.006095666438 0.366989731789 -0.134777158499 3.677717924118 1 00216.png

218 0.993900895119 0.004699384328 0.110002852976 0.006188771222 0.372010916471 -0.135511487722 3.688259601593 1 00217.png

219 0.993686258793 0.004687349312 0.111921124160 0.006269420963 0.377322345972 -0.135927468538 3.698801040649 1 00218.png

220 0.993468642235 0.004771088716 0.113824427128 0.006421918049 0.382849127054 -0.136215746403 3.709417819977 1 00219.png

221 0.993251264095 0.004809559789 0.115696795285 0.006562343799 0.388703554869 -0.136536076665 3.719823837280 1 00220.png

222 0.993004739285 0.004765197635 0.117790557444 0.006650194526 0.393955230713 -0.136987537146 3.730273723602 1 00221.png

223 0.992757797241 0.004750684369 0.119849286973 0.006747485604 0.399725496769 -0.137156233191 3.741083383560 1 00222.png

224 0.992490291595 0.004734789487 0.122041471303 0.006824351847 0.405063986778 -0.137411534786 3.751820087433 1 00223.png

225 0.992220878601 0.004791837651 0.124204173684 0.006937312428 0.410709738731 -0.137211769819 3.762591838837 1 00224.png

226 0.991940379143 0.004775463603 0.126417547464 0.007075088564 0.416347801685 -0.137145265937 3.773692369461 1 00225.png

227 0.991657257080 0.004726447631 0.128616273403 0.007165815216 0.421953320503 -0.137266114354 3.784781694412 1 00226.png

228 0.991365849972 0.004682623316 0.130844458938 0.007174249738 0.427504181862 -0.137242496014 3.796112298965 1 00227.png

229 0.991058528423 0.004755637608 0.133145168424 0.007264416665 0.433472633362 -0.136829152703 3.807788372040 1 00228.png

230 0.990729808807 0.004660950974 0.135564804077 0.007409251295 0.439215123653 -0.136892810464 3.819474935532 1 00229.png

